data,região,à vista,30 dias
06/06/2022,PR Noroeste,285.5,287.5
06/06/2022,SC,305.5,307.5
06/06/2022,MA Oeste,260.0,262.0
06/06/2022,Alagoas,293.5,295.5
06/06/2022,PA Marabá,262.0,264.0
06/06/2022,PA Redenção,264.0,266.0
06/06/2022,PA Paragominas,278.0,279.5
06/06/2022,RO Sudeste,244.5,246.5
06/06/2022,TO Sul,260.0,262.0
06/06/2022,TO Norte,259.0,261.0
06/06/2022,Acre,259.0,261.0
06/06/2022,ES,264.0,266.0
06/06/2022,RJ,274.0,276.0
07/06/2022,SP Barretos,290.5,292.5
07/06/2022,SP Araçatuba,290.5,292.5
07/06/2022,MG Triângulo,264.0,266.0
07/06/2022,MG B.Horizonte,264.0,266.0
07/06/2022,MG Norte,264.0,266.0
07/06/2022,MG Sul,266.0,268.0
07/06/2022,GO Goiânia,264.0,266.0
07/06/2022,GO Reg. Sul,264.0,266.0
07/06/2022,MS Dourados,274.0,276.0
07/06/2022,MS C. Grande,274.0,276.0
07/06/2022,MS Três Lagoas,273.0,275.0
07/06/2022,RS Oeste**,10.6,10.7
07/06/2022,RS Pelotas**,10.5,10.6
07/06/2022,BA Sul,262.0,264.0
07/06/2022,BA Oeste,266.0,268.0
07/06/2022,MT Norte,261.0,263.0
07/06/2022,MT Sudoeste,269.0,271.0
07/06/2022,MT Cuiabá*,268.0,270.0
07/06/2022,MT Sudeste,266.0,268.0
07/06/2022,PR Noroeste,285.5,287.5
07/06/2022,SC,305.5,307.5
07/06/2022,MA Oeste,260.0,262.0
07/06/2022,Alagoas,293.5,295.5
07/06/2022,PA Marabá,262.0,264.0
07/06/2022,PA Redenção,264.0,266.0
07/06/2022,PA Paragominas,278.0,279.5
07/06/2022,RO Sudeste,244.5,246.5
07/06/2022,TO Sul,260.0,262.0
07/06/2022,TO Norte,259.0,261.0
07/06/2022,Acre,259.0,261.0
07/06/2022,ES,264.0,266.0
07/06/2022,RJ,274.0,276.0
08/06/2022,SP Barretos,290.5,292.5
08/06/2022,SP Araçatuba,290.5,292.5
08/06/2022,MG Triângulo,265.0,267.0
08/06/2022,MG B.Horizonte,264.0,266.0
08/06/2022,MG Norte,264.0,266.0
08/06/2022,MG Sul,266.0,268.0
08/06/2022,GO Goiânia,264.0,266.0
08/06/2022,GO Reg. Sul,264.0,266.0
08/06/2022,MS Dourados,274.0,276.0
08/06/2022,MS C. Grande,275.0,277.0
08/06/2022,MS Três Lagoas,274.0,276.0
08/06/2022,RS Oeste**,10.6,10.7
08/06/2022,RS Pelotas**,10.5,10.6
08/06/2022,BA Sul,262.0,264.0
08/06/2022,BA Oeste,266.0,268.0
08/06/2022,MT Norte,262.0,264.0
08/06/2022,MT Sudoeste,269.0,271.0
08/06/2022,MT Cuiabá*,268.0,270.0
08/06/2022,MT Sudeste,266.0,268.0
08/06/2022,PR Noroeste,288.5,290.5
08/06/2022,SC,305.5,307.5
08/06/2022,MA Oeste,260.0,262.0
08/06/2022,Alagoas,294.5,296.5
08/06/2022,PA Marabá,264.0,266.0
08/06/2022,PA Redenção,264.0,266.0
08/06/2022,PA Paragominas,278.0,279.5
08/06/2022,RO Sudeste,244.5,246.5
08/06/2022,TO Sul,261.0,263.0
08/06/2022,TO Norte,260.0,262.0
08/06/2022,Acre,259.0,261.0
08/06/2022,ES,264.0,266.0
08/06/2022,RJ,274.0,276.0
09/06/2022,SP Barretos,290.5,292.5
09/06/2022,SP Araçatuba,290.5,292.5
09/06/2022,MG Triângulo,265.0,267.0
09/06/2022,MG B.Horizonte,264.0,266.0
09/06/2022,MG Norte,266.0,268.0
09/06/2022,MG Sul,266.0,268.0
09/06/2022,GO Goiânia,264.0,266.0
09/06/2022,GO Reg. Sul,264.0,266.0
09/06/2022,MS Dourados,274.0,276.0
09/06/2022,MS C. Grande,275.0,277.0
09/06/2022,MS Três Lagoas,274.0,276.0
09/06/2022,RS Oeste**,10.6,10.7
09/06/2022,RS Pelotas**,10.5,10.6
09/06/2022,BA Sul,264.0,266.0
09/06/2022,BA Oeste,266.0,268.0
09/06/2022,MT Norte,262.0,264.0
09/06/2022,MT Sudoeste,269.0,271.0
09/06/2022,MT Cuiabá*,268.0,270.0
09/06/2022,MT Sudeste,266.0,268.0
09/06/2022,PR Noroeste,288.5,290.5
09/06/2022,SC,305.5,307.5
09/06/2022,MA Oeste,260.0,262.0
09/06/2022,Alagoas,294.5,296.5
09/06/2022,PA Marabá,264.0,266.0
09/06/2022,PA Redenção,264.0,266.0
09/06/2022,PA Paragominas,278.0,279.5
09/06/2022,RO Sudeste,244.5,246.5
09/06/2022,TO Sul,261.0,263.0
09/06/2022,TO Norte,260.0,262.0
09/06/2022,Acre,259.0,261.0
09/06/2022,ES,264.0,266.0
09/06/2022,RJ,274.0,276.0
10/06/2022,SP Barretos,291.5,293.5
10/06/2022,SP Araçatuba,291.5,293.5
10/06/2022,MG Triângulo,267.0,269.0
10/06/2022,MG B.Horizonte,266.0,268.0
10/06/2022,MG Norte,266.0,268.0
10/06/2022,MG Sul,268.0,270.0
10/06/2022,GO Goiânia,266.0,268.0
10/06/2022,GO Reg. Sul,266.0,268.0
10/06/2022,MS Dourados,279.0,280.5
10/06/2022,MS C. Grande,276.0,278.0
10/06/2022,MS Três Lagoas,276.0,278.0
10/06/2022,RS Oeste**,10.65,10.75
10/06/2022,RS Pelotas**,10.55,10.65
10/06/2022,BA Sul,264.0,266.0
10/06/2022,BA Oeste,267.0,269.0
10/06/2022,MT Norte,262.0,264.0
10/06/2022,MT Sudoeste,271.0,273.0
10/06/2022,MT Cuiabá*,270.0,272.0
10/06/2022,MT Sudeste,266.0,268.0
10/06/2022,PR Noroeste,290.5,292.5
10/06/2022,SC,307.5,309.5
10/06/2022,MA Oeste,262.0,264.0
10/06/2022,Alagoas,295.5,297.5
10/06/2022,PA Marabá,266.0,268.0
10/06/2022,PA Redenção,264.0,266.0
10/06/2022,PA Paragominas,278.0,279.5
10/06/2022,RO Sudeste,246.5,248.0
10/06/2022,TO Sul,262.0,264.0
10/06/2022,TO Norte,262.0,264.0
10/06/2022,Acre,259.0,261.0
10/06/2022,ES,264.0,266.0
10/06/2022,RJ,274.0,276.0
13/06/2022,SP Barretos,291.5,293.5
13/06/2022,SP Araçatuba,291.5,293.5
13/06/2022,MG Triângulo,267.0,269.0
13/06/2022,MG B.Horizonte,266.0,268.0
13/06/2022,MG Norte,269.0,271.0
13/06/2022,MG Sul,269.0,271.0
13/06/2022,GO Goiânia,266.0,268.0
13/06/2022,GO Reg. Sul,266.0,268.0
13/06/2022,MS Dourados,281.5,283.5
13/06/2022,MS C. Grande,276.0,278.0
13/06/2022,MS Três Lagoas,276.0,278.0
13/06/2022,RS Oeste**,10.65,10.75
13/06/2022,RS Pelotas**,10.55,10.65
13/06/2022,BA Sul,264.0,266.0
13/06/2022,BA Oeste,267.0,269.0
13/06/2022,MT Norte,262.0,264.0
13/06/2022,MT Sudoeste,271.0,273.0
13/06/2022,MT Cuiabá*,272.0,274.0
13/06/2022,MT Sudeste,266.0,268.0
13/06/2022,PR Noroeste,290.5,292.5
13/06/2022,SC,307.5,309.5
13/06/2022,MA Oeste,262.0,264.0
13/06/2022,Alagoas,295.5,297.5
13/06/2022,PA Marabá,266.0,268.0
13/06/2022,PA Redenção,264.0,266.0
13/06/2022,PA Paragominas,278.0,279.5
13/06/2022,RO Sudeste,246.5,248.0
13/06/2022,TO Sul,262.0,264.0
13/06/2022,TO Norte,264.0,266.0
13/06/2022,Acre,259.0,261.0
13/06/2022,ES,264.0,266.0
13/06/2022,RJ,274.0,276.0
15/06/2022,SP Barretos,293.5,295.5
15/06/2022,SP Araçatuba,293.5,295.5
15/06/2022,MG Triângulo,269.0,271.0
15/06/2022,MG B.Horizonte,270.0,272.0
15/06/2022,MG Norte,271.0,273.0
15/06/2022,MG Sul,269.0,271.0
15/06/2022,GO Goiânia,272.0,274.0
15/06/2022,GO Reg. Sul,266.0,268.0
15/06/2022,MS Dourados,285.5,287.5
15/06/2022,MS C. Grande,280.5,282.5
15/06/2022,MS Três Lagoas,279.0,280.5
15/06/2022,RS Oeste**,10.55,10.65
15/06/2022,RS Pelotas**,10.55,10.65
15/06/2022,BA Sul,266.0,268.0
15/06/2022,BA Oeste,267.0,269.0
15/06/2022,MT Norte,264.0,266.0
15/06/2022,MT Sudoeste,276.0,278.0
15/06/2022,MT Cuiabá*,274.0,276.0
15/06/2022,MT Sudeste,269.0,271.0
15/06/2022,PR Noroeste,290.5,292.5
15/06/2022,SC,307.5,309.5
15/06/2022,MA Oeste,268.0,270.0
15/06/2022,Alagoas,295.5,297.5
15/06/2022,PA Marabá,268.0,270.0
15/06/2022,PA Redenção,266.0,268.0
15/06/2022,PA Paragominas,276.0,278.0
15/06/2022,RO Sudeste,247.0,249.0
15/06/2022,TO Sul,266.0,268.0
15/06/2022,TO Norte,269.0,271.0
15/06/2022,Acre,259.0,261.0
15/06/2022,ES,266.0,268.0
15/06/2022,RJ,276.0,278.0
17/06/2022,SP Barretos,296.5,298.5
17/06/2022,SP Araçatuba,296.5,298.5
17/06/2022,MG Triângulo,270.0,272.0
17/06/2022,MG B.Horizonte,274.0,276.0
17/06/2022,MG Norte,276.0,278.0
17/06/2022,MG Sul,269.0,271.0
17/06/2022,GO Goiânia,274.0,276.0
17/06/2022,GO Reg. Sul,269.0,271.0
17/06/2022,MS Dourados,288.5,290.5
17/06/2022,MS C. Grande,280.5,282.5
17/06/2022,MS Três Lagoas,281.5,283.5
17/06/2022,RS Oeste**,10.55,10.65
17/06/2022,RS Pelotas**,10.55,10.65
17/06/2022,BA Sul,269.0,271.0
17/06/2022,BA Oeste,269.0,271.0
17/06/2022,MT Norte,265.0,267.0
17/06/2022,MT Sudoeste,279.0,280.5
17/06/2022,MT Cuiabá*,274.0,276.0
17/06/2022,MT Sudeste,269.0,271.0
17/06/2022,PR Noroeste,290.5,292.5
17/06/2022,SC,309.5,311.5
17/06/2022,MA Oeste,268.0,270.0
17/06/2022,Alagoas,295.5,297.5
17/06/2022,PA Marabá,269.0,271.0
17/06/2022,PA Redenção,266.0,268.0
17/06/2022,PA Paragominas,276.0,278.0
17/06/2022,RO Sudeste,247.0,249.0
17/06/2022,TO Sul,266.0,268.0
17/06/2022,TO Norte,272.0,274.0
17/06/2022,Acre,259.0,261.0
17/06/2022,ES,266.0,268.0
17/06/2022,RJ,279.0,280.5
20/06/2022,SP Barretos,296.5,298.5
20/06/2022,SP Araçatuba,296.5,298.5
20/06/2022,MG Triângulo,270.0,272.0
20/06/2022,MG B.Horizonte,274.0,276.0
20/06/2022,MG Norte,276.0,278.0
20/06/2022,MG Sul,269.0,271.0
20/06/2022,GO Goiânia,277.0,279.0
20/06/2022,GO Reg. Sul,272.0,274.0
20/06/2022,MS Dourados,288.5,290.5
20/06/2022,MS C. Grande,280.5,282.5
20/06/2022,MS Três Lagoas,281.5,283.5
20/06/2022,RS Oeste**,10.55,10.65
20/06/2022,RS Pelotas**,10.55,10.65
20/06/2022,BA Sul,271.0,273.0
20/06/2022,BA Oeste,269.0,271.0
20/06/2022,MT Norte,267.0,269.0
20/06/2022,MT Sudoeste,279.0,280.5
20/06/2022,MT Cuiabá*,276.0,278.0
20/06/2022,MT Sudeste,270.0,272.0
20/06/2022,PR Noroeste,290.5,292.5
20/06/2022,SC,309.5,311.5
20/06/2022,MA Oeste,268.0,270.0
20/06/2022,Alagoas,295.5,297.5
20/06/2022,PA Marabá,271.0,273.0
20/06/2022,PA Redenção,266.0,268.0
20/06/2022,PA Paragominas,276.0,278.0
20/06/2022,RO Sudeste,247.0,249.0
20/06/2022,TO Sul,266.0,268.0
20/06/2022,TO Norte,272.0,274.0
20/06/2022,Acre,259.0,261.0
20/06/2022,ES,266.0,268.0
20/06/2022,RJ,279.0,280.5
21/06/2022,SP Barretos,299.5,301.5
21/06/2022,SP Araçatuba,299.5,301.5
21/06/2022,MG Triângulo,279.0,280.5
21/06/2022,MG B.Horizonte,283.5,285.5
21/06/2022,MG Norte,285.5,287.5
21/06/2022,MG Sul,274.0,276.0
21/06/2022,GO Goiânia,286.5,288.5
21/06/2022,GO Reg. Sul,277.0,279.0
21/06/2022,MS Dourados,293.5,295.5
21/06/2022,MS C. Grande,285.5,287.5
21/06/2022,MS Três Lagoas,285.5,287.5
21/06/2022,RS Oeste**,10.65,10.75
21/06/2022,RS Pelotas**,10.75,10.85
21/06/2022,BA Sul,277.0,279.0
21/06/2022,BA Oeste,274.0,276.0
21/06/2022,MT Norte,274.0,276.0
21/06/2022,MT Sudoeste,283.5,285.5
21/06/2022,MT Cuiabá*,283.5,285.5
21/06/2022,MT Sudeste,279.5,281.5
21/06/2022,PR Noroeste,293.5,295.5
21/06/2022,SC,313.0,315.0
21/06/2022,MA Oeste,273.0,275.0
21/06/2022,Alagoas,295.5,297.5
21/06/2022,PA Marabá,276.0,278.0
21/06/2022,PA Redenção,274.0,276.0
21/06/2022,PA Paragominas,280.5,282.5
21/06/2022,RO Sudeste,257.0,259.0
21/06/2022,TO Sul,274.0,276.0
21/06/2022,TO Norte,281.5,283.5
21/06/2022,Acre,259.0,261.0
21/06/2022,ES,274.0,276.0
21/06/2022,RJ,288.5,290.5
22/06/2022,SP Barretos,301.5,303.5
22/06/2022,SP Araçatuba,301.5,303.5
22/06/2022,MG Triângulo,279.0,280.5
22/06/2022,MG B.Horizonte,284.5,286.5
22/06/2022,MG Norte,287.5,289.5
22/06/2022,MG Sul,276.0,278.0
22/06/2022,GO Goiânia,288.5,290.5
22/06/2022,GO Reg. Sul,280.5,282.5
22/06/2022,MS Dourados,293.5,295.5
22/06/2022,MS C. Grande,288.5,290.5
22/06/2022,MS Três Lagoas,287.5,289.5
22/06/2022,RS Oeste**,10.75,10.85
22/06/2022,RS Pelotas**,10.75,10.85
22/06/2022,BA Sul,277.0,279.0
22/06/2022,BA Oeste,274.0,276.0
22/06/2022,MT Norte,276.0,278.0
22/06/2022,MT Sudoeste,283.5,285.5
22/06/2022,MT Cuiabá*,283.5,285.5
22/06/2022,MT Sudeste,283.5,285.5
22/06/2022,PR Noroeste,295.5,297.5
22/06/2022,SC,315.0,317.0
22/06/2022,MA Oeste,274.0,276.0
22/06/2022,Alagoas,296.5,298.5
22/06/2022,PA Marabá,278.0,279.5
22/06/2022,PA Redenção,275.0,277.0
22/06/2022,PA Paragominas,282.5,284.5
22/06/2022,RO Sudeste,259.0,261.0
22/06/2022,TO Sul,274.0,276.0
22/06/2022,TO Norte,284.5,286.5
22/06/2022,Acre,259.0,261.0
22/06/2022,ES,274.0,276.0
22/06/2022,RJ,288.5,290.5
23/06/2022,SP Barretos,303.5,305.5
23/06/2022,SP Araçatuba,303.5,305.5
23/06/2022,MG Triângulo,279.0,280.5
23/06/2022,MG B.Horizonte,288.5,290.5
23/06/2022,MG Norte,288.5,290.5
23/06/2022,MG Sul,278.0,279.5
23/06/2022,GO Goiânia,290.5,292.5
23/06/2022,GO Reg. Sul,281.5,283.5
23/06/2022,MS Dourados,293.5,295.5
23/06/2022,MS C. Grande,288.5,290.5
23/06/2022,MS Três Lagoas,288.5,290.5
23/06/2022,RS Oeste**,10.75,10.85
23/06/2022,RS Pelotas**,10.75,10.85
23/06/2022,BA Sul,277.0,279.0
23/06/2022,BA Oeste,276.0,278.0
23/06/2022,MT Norte,279.0,280.5
23/06/2022,MT Sudoeste,283.5,285.5
23/06/2022,MT Cuiabá*,283.5,285.5
23/06/2022,MT Sudeste,283.5,285.5
23/06/2022,PR Noroeste,295.5,297.5
23/06/2022,SC,315.0,317.0
23/06/2022,MA Oeste,275.0,277.0
23/06/2022,Alagoas,296.5,298.5
23/06/2022,PA Marabá,279.0,280.5
23/06/2022,PA Redenção,275.0,277.0
23/06/2022,PA Paragominas,285.5,287.5
23/06/2022,RO Sudeste,259.0,261.0
23/06/2022,TO Sul,274.0,276.0
23/06/2022,TO Norte,285.5,287.5
23/06/2022,Acre,259.0,261.0
23/06/2022,ES,274.0,276.0
23/06/2022,RJ,288.5,290.5
24/06/2022,SP Barretos,303.5,305.5
24/06/2022,SP Araçatuba,303.5,305.5
24/06/2022,MG Triângulo,279.0,280.5
24/06/2022,MG B.Horizonte,288.5,290.5
24/06/2022,MG Norte,288.5,290.5
24/06/2022,MG Sul,278.0,279.5
24/06/2022,GO Goiânia,290.5,292.5
24/06/2022,GO Reg. Sul,281.5,283.5
24/06/2022,MS Dourados,293.5,295.5
24/06/2022,MS C. Grande,288.5,290.5
24/06/2022,MS Três Lagoas,288.5,290.5
24/06/2022,RS Oeste**,10.75,10.85
24/06/2022,RS Pelotas**,10.75,10.85
24/06/2022,BA Sul,277.0,279.0
24/06/2022,BA Oeste,276.0,278.0
24/06/2022,MT Norte,279.0,280.5
24/06/2022,MT Sudoeste,283.5,285.5
24/06/2022,MT Cuiabá*,283.5,285.5
24/06/2022,MT Sudeste,283.5,285.5
24/06/2022,PR Noroeste,295.5,297.5
24/06/2022,SC,315.0,317.0
24/06/2022,MA Oeste,275.0,277.0
24/06/2022,Alagoas,296.5,298.5
24/06/2022,PA Marabá,279.0,280.5
24/06/2022,PA Redenção,275.0,277.0
24/06/2022,PA Paragominas,285.5,287.5
24/06/2022,RO Sudeste,259.0,261.0
24/06/2022,TO Sul,274.0,276.0
24/06/2022,TO Norte,285.5,287.5
24/06/2022,Acre,259.0,261.0
24/06/2022,ES,274.0,276.0
24/06/2022,RJ,288.5,290.5
27/06/2022,SP Barretos,305.5,307.5
27/06/2022,SP Araçatuba,305.5,307.5
27/06/2022,MG Triângulo,280.5,282.5
27/06/2022,MG B.Horizonte,289.5,291.5
27/06/2022,MG Norte,288.5,290.5
27/06/2022,MG Sul,278.0,279.5
27/06/2022,GO Goiânia,290.5,292.5
27/06/2022,GO Reg. Sul,283.5,285.5
27/06/2022,MS Dourados,293.5,295.5
27/06/2022,MS C. Grande,288.5,290.5
27/06/2022,MS Três Lagoas,288.5,290.5
27/06/2022,RS Oeste**,10.65,10.75
27/06/2022,RS Pelotas**,10.75,10.85
27/06/2022,BA Sul,277.0,279.0
27/06/2022,BA Oeste,279.0,280.5
27/06/2022,MT Norte,279.0,280.5
27/06/2022,MT Sudoeste,285.5,287.5
27/06/2022,MT Cuiabá*,283.5,285.5
27/06/2022,MT Sudeste,283.5,285.5
27/06/2022,PR Noroeste,295.5,297.5
27/06/2022,SC,315.0,317.0
27/06/2022,MA Oeste,275.0,277.0
27/06/2022,Alagoas,296.5,298.5
27/06/2022,PA Marabá,279.0,280.5
27/06/2022,PA Redenção,276.0,278.0
27/06/2022,PA Paragominas,286.5,288.5
27/06/2022,RO Sudeste,259.0,261.0
27/06/2022,TO Sul,274.0,276.0
27/06/2022,TO Norte,287.5,289.5
27/06/2022,Acre,259.0,261.0
27/06/2022,ES,274.0,276.0
27/06/2022,RJ,288.5,290.5
28/06/2022,SP Barretos,307.5,309.5
28/06/2022,SP Araçatuba,307.5,309.5
28/06/2022,MG Triângulo,281.5,283.5
28/06/2022,MG B.Horizonte,289.5,291.5
28/06/2022,MG Norte,288.5,290.5
28/06/2022,MG Sul,282.5,284.5
28/06/2022,GO Goiânia,290.5,292.5
28/06/2022,GO Reg. Sul,283.5,285.5
28/06/2022,MS Dourados,293.5,295.5
28/06/2022,MS C. Grande,288.5,290.5
28/06/2022,MS Três Lagoas,291.5,293.5
28/06/2022,RS Oeste**,10.65,10.75
28/06/2022,RS Pelotas**,10.75,10.85
28/06/2022,BA Sul,277.0,279.0
28/06/2022,BA Oeste,281.5,283.5
28/06/2022,MT Norte,286.5,288.5
28/06/2022,MT Sudoeste,288.5,290.5
28/06/2022,MT Cuiabá*,283.5,285.5
28/06/2022,MT Sudeste,286.5,288.5
28/06/2022,PR Noroeste,295.5,297.5
28/06/2022,SC,315.0,317.0
28/06/2022,MA Oeste,275.0,277.0
28/06/2022,Alagoas,296.5,298.5
28/06/2022,PA Marabá,281.5,283.5
28/06/2022,PA Redenção,279.0,280.5
28/06/2022,PA Paragominas,287.5,289.5
28/06/2022,RO Sudeste,264.0,266.0
28/06/2022,TO Sul,274.0,276.0
28/06/2022,TO Norte,288.5,290.5
28/06/2022,Acre,259.0,261.0
28/06/2022,ES,274.0,276.0
28/06/2022,RJ,291.5,293.5
29/06/2022,SP Barretos,310.5,312.0
29/06/2022,SP Araçatuba,310.5,312.0
29/06/2022,MG Triângulo,287.5,289.5
29/06/2022,MG B.Horizonte,291.5,293.5
29/06/2022,MG Norte,288.5,290.5
29/06/2022,MG Sul,290.5,292.5
29/06/2022,GO Goiânia,291.5,293.5
29/06/2022,GO Reg. Sul,289.5,291.5
29/06/2022,MS Dourados,293.5,295.5
29/06/2022,MS C. Grande,291.5,293.5
29/06/2022,MS Três Lagoas,291.5,293.5
29/06/2022,RS Oeste**,10.65,10.75
29/06/2022,RS Pelotas**,10.75,10.85
29/06/2022,BA Sul,279.0,280.5
29/06/2022,BA Oeste,281.5,283.5
29/06/2022,MT Norte,288.5,290.5
29/06/2022,MT Sudoeste,289.5,291.5
29/06/2022,MT Cuiabá*,287.5,289.5
29/06/2022,MT Sudeste,287.5,289.5
29/06/2022,PR Noroeste,302.5,304.5
29/06/2022,SC,315.0,317.0
29/06/2022,MA Oeste,278.0,279.5
29/06/2022,Alagoas,296.5,298.5
29/06/2022,PA Marabá,283.5,285.5
29/06/2022,PA Redenção,279.0,280.5
29/06/2022,PA Paragominas,287.5,289.5
29/06/2022,RO Sudeste,266.0,268.0
29/06/2022,TO Sul,275.0,277.0
29/06/2022,TO Norte,289.5,291.5
29/06/2022,Acre,259.0,261.0
29/06/2022,ES,279.0,280.5
29/06/2022,RJ,293.5,295.5
30/06/2022,SP Barretos,310.5,312.0
30/06/2022,SP Araçatuba,310.5,312.0
30/06/2022,MG Triângulo,288.5,290.5
30/06/2022,MG B.Horizonte,293.5,295.5
30/06/2022,MG Norte,288.5,290.5
30/06/2022,MG Sul,290.5,292.5
30/06/2022,GO Goiânia,293.5,295.5
30/06/2022,GO Reg. Sul,291.5,293.5
30/06/2022,MS Dourados,293.5,295.5
30/06/2022,MS C. Grande,291.5,293.5
30/06/2022,MS Três Lagoas,291.5,293.5
30/06/2022,RS Oeste**,10.65,10.75
30/06/2022,RS Pelotas**,10.75,10.85
30/06/2022,BA Sul,280.5,282.5
30/06/2022,BA Oeste,281.5,283.5
30/06/2022,MT Norte,288.5,290.5
30/06/2022,MT Sudoeste,289.5,291.5
30/06/2022,MT Cuiabá*,288.5,290.5
30/06/2022,MT Sudeste,287.5,289.5
30/06/2022,PR Noroeste,303.5,305.5
30/06/2022,SC,315.0,317.0
30/06/2022,MA Oeste,278.0,279.5
30/06/2022,Alagoas,296.5,298.5
30/06/2022,PA Marabá,283.5,285.5
30/06/2022,PA Redenção,279.0,280.5
30/06/2022,PA Paragominas,287.5,289.5
30/06/2022,RO Sudeste,266.0,268.0
30/06/2022,TO Sul,275.0,277.0
30/06/2022,TO Norte,291.5,293.5
30/06/2022,Acre,259.0,261.0
30/06/2022,ES,281.5,283.5
30/06/2022,RJ,293.5,295.5
01/07/2022,SP Barretos,310.5,312.0
01/07/2022,SP Araçatuba,310.5,312.0
01/07/2022,MG Triângulo,288.5,290.5
01/07/2022,MG B.Horizonte,293.5,295.5
01/07/2022,MG Norte,288.5,290.5
01/07/2022,MG Sul,290.5,292.5
01/07/2022,GO Goiânia,293.5,295.5
01/07/2022,GO Reg. Sul,291.5,293.5
01/07/2022,MS Dourados,293.5,295.5
01/07/2022,MS C. Grande,291.5,293.5
01/07/2022,MS Três Lagoas,291.5,293.5
01/07/2022,RS Oeste**,10.65,10.75
01/07/2022,RS Pelotas**,10.75,10.85
01/07/2022,BA Sul,280.5,282.5
01/07/2022,BA Oeste,281.5,283.5
01/07/2022,MT Norte,288.5,290.5
01/07/2022,MT Sudoeste,289.5,291.5
01/07/2022,MT Cuiabá*,288.5,290.5
01/07/2022,MT Sudeste,287.5,289.5
01/07/2022,PR Noroeste,303.5,305.5
01/07/2022,SC,315.0,317.0
01/07/2022,MA Oeste,278.0,279.5
01/07/2022,Alagoas,296.5,298.5
01/07/2022,PA Marabá,283.5,285.5
01/07/2022,PA Redenção,279.0,280.5
01/07/2022,PA Paragominas,287.5,289.5
01/07/2022,RO Sudeste,266.0,268.0
01/07/2022,TO Sul,275.0,277.0
01/07/2022,TO Norte,291.5,293.5
01/07/2022,Acre,259.0,261.0
01/07/2022,ES,281.5,283.5
01/07/2022,RJ,293.5,295.5
04/07/2022,SP Barretos,310.5,312.0
04/07/2022,SP Araçatuba,310.5,312.0
04/07/2022,MG Triângulo,288.5,290.5
04/07/2022,MG B.Horizonte,293.5,295.5
04/07/2022,MG Norte,288.5,290.5
04/07/2022,MG Sul,292.5,294.5
04/07/2022,GO Goiânia,293.5,295.5
04/07/2022,GO Reg. Sul,291.5,293.5
04/07/2022,MS Dourados,293.5,295.5
04/07/2022,MS C. Grande,291.5,293.5
04/07/2022,MS Três Lagoas,291.5,293.5
04/07/2022,RS Oeste**,10.65,10.75
04/07/2022,RS Pelotas**,10.75,10.85
04/07/2022,BA Sul,280.5,282.5
04/07/2022,BA Oeste,281.5,283.5
04/07/2022,MT Norte,288.5,290.5
04/07/2022,MT Sudoeste,289.5,291.5
04/07/2022,MT Cuiabá*,288.5,290.5
04/07/2022,MT Sudeste,287.5,289.5
04/07/2022,PR Noroeste,303.5,305.5
04/07/2022,SC,315.0,317.0
04/07/2022,MA Oeste,278.0,279.5
04/07/2022,Alagoas,296.5,298.5
04/07/2022,PA Marabá,283.5,285.5
04/07/2022,PA Redenção,279.0,280.5
04/07/2022,PA Paragominas,288.5,290.5
04/07/2022,RO Sudeste,269.0,271.0
04/07/2022,TO Sul,277.0,279.0
04/07/2022,TO Norte,291.5,293.5
04/07/2022,Acre,259.0,261.0
04/07/2022,ES,283.5,285.5
04/07/2022,RJ,293.5,295.5
05/07/2022,SP Barretos,310.5,312.0
05/07/2022,SP Araçatuba,310.5,312.0
05/07/2022,MG Triângulo,288.5,290.5
05/07/2022,MG B.Horizonte,292.5,294.5
05/07/2022,MG Norte,288.5,290.5
05/07/2022,MG Sul,292.5,294.5
05/07/2022,GO Goiânia,293.5,295.5
05/07/2022,GO Reg. Sul,291.5,293.5
05/07/2022,MS Dourados,293.5,295.5
05/07/2022,MS C. Grande,290.5,292.5
05/07/2022,MS Três Lagoas,291.5,293.5
05/07/2022,RS Oeste**,10.65,10.75
05/07/2022,RS Pelotas**,10.7,10.8
05/07/2022,BA Sul,280.5,282.5
05/07/2022,BA Oeste,281.5,283.5
05/07/2022,MT Norte,288.5,290.5
05/07/2022,MT Sudoeste,289.5,291.5
05/07/2022,MT Cuiabá*,288.5,290.5
05/07/2022,MT Sudeste,287.5,289.5
05/07/2022,PR Noroeste,304.5,306.5
05/07/2022,SC,315.0,317.0
05/07/2022,MA Oeste,279.0,280.5
05/07/2022,Alagoas,296.5,298.5
05/07/2022,PA Marabá,283.5,285.5
05/07/2022,PA Redenção,280.5,282.5
05/07/2022,PA Paragominas,288.5,290.5
05/07/2022,RO Sudeste,271.0,273.0
05/07/2022,TO Sul,280.5,282.5
05/07/2022,TO Norte,291.5,293.5
05/07/2022,Acre,259.0,261.0
05/07/2022,ES,283.5,285.5
05/07/2022,RJ,293.5,295.5
06/07/2022,SP Barretos,310.5,312.0
06/07/2022,SP Araçatuba,310.5,312.0
06/07/2022,MG Triângulo,288.5,290.5
06/07/2022,MG B.Horizonte,292.5,294.5
06/07/2022,MG Norte,288.5,290.5
06/07/2022,MG Sul,292.5,294.5
06/07/2022,GO Goiânia,293.5,295.5
06/07/2022,GO Reg. Sul,291.5,293.5
06/07/2022,MS Dourados,293.5,295.5
06/07/2022,MS C. Grande,290.5,292.5
